date,TIMESTAMP_START,TIMESTAMP_END,USTAR,TA,WD,WS,NEE_PI,FC,SC,H,SH,LE,SLE,G,TS_1,TS_2,P,RH,PA,CO2_1,CO2_2,VPD_PI,SWC_1,SWC_2,NETRAD,PPFD_IN,SW_IN,SW_DIF,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,RECO_PI,APAR,PPFD_DIF,FAPAR,ZL,timestamp
2011-06-14T00:00:00Z,201106141150,201106141566.66666,0.2914583333333333,19.409666666666666,182.20416666666665,2.6219166666666665,-16.662181818181818,-7.617624999999999,-0.018833333333333323,67.90929166666666,NaN,115.612375,NaN,NaN,13.98575,NaN,0,50.47629166666667,99.147125,383.5295,383.5295,1.2090833333333333,8.555458333333334,NaN,192.55845833333333,718.8809166666666,334.2805,NaN,NaN,54.80379166666667,321.97475000000003,408.89300000000003,11.0935,NaN,NaN,223.46354166666666,NaN,NaN,2011-06-14T15:30:00Z
2011-06-15T00:00:00Z,201106151150,201106151566.66666,0.435125,19.126791666666666,103.215625,3.539041666666667,-11.329416666666667,-5.146708333333334,-0.21037499999999998,35.31154166666667,NaN,94.55429166666667,NaN,NaN,14.328708333333333,NaN,0,51.014583333333334,98.43083333333334,386.959,386.959,1.1707916666666667,7.913666666666667,NaN,198.59954166666668,719.66725,342.03333333333336,NaN,NaN,56.865291666666664,322.91045833333334,409.47795833333333,11.24175,NaN,NaN,213.63533333333334,NaN,NaN,2011-06-15T15:30:00Z
2011-06-16T00:00:00Z,201106161150,201106161566.66666,0.247875,17.770666666666667,151.74291666666667,2.3286666666666664,-13.226285714285716,-3.3927916666666667,0.09312500000000003,17.27475,NaN,48.159333333333336,NaN,NaN,14.516708333333334,NaN,0.008333333333333333,75.95208333333333,97.985,384.34591666666665,384.34591666666665,0.5239583333333333,7.402083333333334,NaN,110.19445833333333,373.238875,170.89733333333334,NaN,NaN,28.001416666666668,369.11195833333335,401.8910833333333,15.852458333333333,NaN,NaN,203.95000000000002,NaN,NaN,2011-06-16T15:30:00Z
2011-06-17T00:00:00Z,201106171150,201106171566.66666,0.27629166666666666,18.700625,236.38016666666667,2.013333333333333,-15.90388888888889,-6.843875,-0.1548260869565218,77.74933333333334,NaN,111.60875,NaN,NaN,14.948208333333334,NaN,0,77.38033333333334,98.38079166666667,384.65366666666665,384.65366666666665,0.5800416666666667,7.053125,NaN,222.42233333333334,743.4627083333334,341.1845833333333,NaN,NaN,53.53854166666667,345.520125,410.74345833333336,16.921958333333333,NaN,NaN,199.7735,NaN,NaN,2011-06-17T15:30:00Z
2011-06-18T00:00:00Z,201106181150,201106181566.66666,0.4026666666666667,18.889583333333334,103.72204166666667,3.497333333333333,0.27264285714285713,0.28920833333333335,0.17316666666666672,72.69566666666667,NaN,0.37549999999999994,NaN,NaN,15.085833333333333,NaN,0,57.23504166666667,98.62204166666666,385.0137916666667,385.0137916666667,0.97375,6.563541666666667,NaN,211.44020833333335,749.6911666666666,344.71925,NaN,NaN,55.88125,330.52925,407.92625,13.725999999999999,NaN,NaN,188.94729166666667,NaN,NaN,2011-06-18T15:30:00Z
2011-06-19T00:00:00Z,201106191150,201106191566.66666,0.4034583333333333,16.833041666666666,72.197375,3.4362916666666665,-0.28407692307692306,-0.18133333333333332,-0.23337500000000003,18.975875,NaN,-0.3706666666666667,NaN,NaN,14.598541666666666,NaN,0.008333333333333333,58.249583333333334,98.48345833333333,381.2695,381.2695,0.8305416666666667,6.098958333333333,NaN,134.65316666666666,457.11133333333333,211.1630416666667,NaN,NaN,34.897,355.241125,396.85379166666667,11.200416666666667,NaN,NaN,339.617625,NaN,NaN,2011-06-19T15:30:00Z
2011-06-20T00:00:00Z,201106201150,201106201566.66666,0.41309523809523807,16.585875,81.94161904761904,2.9657619047619046,-0.09858823529411764,-0.13347619047619047,-0.07700000000000005,25.383809523809525,NaN,-1.3893333333333335,NaN,NaN,14.436333333333334,NaN,0.15833333333333333,75.58445833333333,98.23658333333333,381.87533333333334,381.87533333333334,0.505125,6.501083333333334,NaN,162.21941666666666,447.0505416666667,212.96841666666668,NaN,NaN,34.359625,380.8629583333333,397.2522916666667,13.506458333333333,0.089,NaN,356.4744166666667,NaN,NaN,2011-06-20T15:30:00Z
2011-06-21T00:00:00Z,201106211150,201106211566.66666,0.5401818181818182,15.113791666666666,46.71213636363636,3.942409090909091,-1.2080714285714287,-0.8269545454545455,-0.10612500000000004,1.3084545454545455,NaN,5.061681818181818,NaN,NaN,14.307708333333334,NaN,1.2916666666666667,88.75545833333334,98.28854166666667,379.4417916666667,379.4417916666667,0.19708333333333333,7.125,NaN,53.64371428571428,150.9467391304348,69.07708695652174,NaN,NaN,11.296652173913044,379.30180952380954,388.8168636363636,14.491916666666667,3.8613333333333335,NaN,140.94395833333334,NaN,NaN,2011-06-21T15:30:00Z
2011-06-22T00:00:00Z,201106221150,201106221566.66666,0.38825,15.153708333333334,51.707,2.30775,-7.449,-7.01825,0.15725000000000003,68.47175,NaN,42.296749999999996,NaN,NaN,14.068083333333334,NaN,1.1875,98.64642105263158,97.63283333333334,379.2957083333333,379.2957083333333,0.025473684210526315,13.330375,NaN,84.66568181818182,219.2370434782609,99.90608333333333,NaN,NaN,16.093869565217393,384.1815909090909,387.9737272727273,16.975,NaN,NaN,192.706875,NaN,NaN,2011-06-22T15:30:00Z
2011-06-23T00:00:00Z,201106231150,201106231566.66666,NaN,16.8255,NaN,NaN,NaN,NaN,-0.003208333333333359,NaN,NaN,NaN,NaN,NaN,14.704708333333333,NaN,0.425,98.7052,97.197125,391.915375,391.915375,0.0281,11.90225,NaN,83.11820833333333,199.38691666666668,94.72945833333334,NaN,NaN,14.292541666666667,397.024,396.5675,19.097416666666668,NaN,NaN,195.82970833333334,NaN,NaN,2011-06-23T15:30:00Z
